Date,Ticker,Open,High,Low,Close,Volume
2023-07-18,TSLA,173.73,177.34,156.25,175.0,33218922
2023-07-19,TSLA,205.19,217.13,186.68,210.4,96847858
2023-07-20,AMZN,318.74,337.3,308.6,328.5,71577179
2023-07-21,AMZN,241.91,254.67,237.24,250.2,18225437
2023-07-22,TSLA,408.91,420.46,403.57,412.73,50917982
2023-07-23,TSLA,324.87,338.29,323.61,327.99,88562833
2023-07-24,MSFT,496.67,507.48,478.73,505.77,28400189
2023-07-25,TSLA,235.02,242.25,229.94,239.8,78689709
2023-07-26,MSFT,488.5,488.73,473.88,476.18,10512528
2023-07-27,TSLA,388.74,394.1,379.43,386.84,23763238
2023-07-28,AMZN,211.35,212.58,203.72,210.39,24188988
2023-07-29,MSFT,497.41,515.35,493.28,505.66,78483584
2023-07-30,TSLA,238.54,239.78,220.35,231.46,78099299
2023-07-31,AMZN,112.37,127.74,96.21,111.25,49686145
2023-08-01,MSFT,428.65,447.62,426.04,440.37,43603451
2023-08-02,MSFT,198.31,205.18,196.06,197.71,79363519
2023-08-03,GOOG,489.97,508.32,475.5,491.57,72575661
2023-08-04,AMZN,337.73,342.26,327.43,335.17,1808120
2023-08-05,AAPL,283.6,291.24,269.46,271.62,41031982
2023-08-06,TSLA,208.08,211.28,192.52,193.05,41604200
2023-08-07,TSLA,363.86,364.15,352.7,361.93,58600462
2023-08-08,AMZN,486.63,497.75,478.91,483.8,75127160
2023-08-09,AMZN,412.37,422.44,403.97,409.0,35645729
2023-08-10,GOOG,100.19,118.17,89.48,116.7,32017681
2023-08-11,AMZN,283.69,296.32,266.87,267.21,96869001
2023-08-12,TSLA,230.4,237.67,224.52,236.26,11954420
2023-08-13,TSLA,115.59,122.34,104.38,117.05,38088664
2023-08-14,MSFT,273.26,278.01,262.79,274.94,6601911
2023-08-15,TSLA,419.04,431.01,418.99,424.67,62448229
2023-08-16,AAPL,442.63,454.98,427.5,453.56,98909212
2023-08-17,TSLA,466.73,467.89,465.49,467.33,14404605
2023-08-18,TSLA,247.56,249.72,243.44,248.43,91175410
2023-08-19,MSFT,410.39,424.4,400.65,416.86,77448192
2023-08-20,AMZN,380.07,398.85,369.27,374.55,52982380
2023-08-21,GOOG,288.33,303.83,281.38,283.19,10270233
2023-08-22,GOOG,486.23,493.64,470.42,488.24,51513224
2023-08-23,MSFT,241.48,242.91,221.6,237.36,96097173
2023-08-24,AMZN,180.01,182.89,170.64,171.44,12437286
2023-08-25,TSLA,141.8,159.83,122.05,135.8,26096498
2023-08-26,GOOG,398.83,410.02,392.21,398.11,14182586
2023-08-27,AAPL,213.4,232.12,197.85,199.21,85530659
2023-08-28,GOOG,275.42,288.81,270.89,271.23,67250303
2023-08-29,AMZN,415.36,422.11,400.1,417.93,84553075
2023-08-30,AMZN,197.74,216.78,185.33,202.75,12253256
2023-08-31,TSLA,163.97,172.88,160.67,167.1,30969550
2023-09-01,TSLA,253.79,271.36,246.47,249.04,74883445
2023-09-02,MSFT,347.3,363.18,345.85,351.59,2902557
2023-09-03,AMZN,317.36,319.79,316.27,319.5,6173745
2023-09-04,TSLA,124.73,128.06,114.99,121.52,64861456
2023-09-05,MSFT,183.26,188.39,174.52,179.88,68580795
2023-09-06,AAPL,165.25,177.0,161.42,173.6,53115070
2023-09-07,GOOG,452.48,471.71,443.74,450.93,51763738
2023-09-08,TSLA,265.84,271.5,260.59,264.68,41366142
2023-09-09,AAPL,318.44,322.34,305.27,317.95,17346314
2023-09-10,MSFT,433.71,436.81,421.46,428.37,26469452
2023-09-11,AMZN,225.21,226.48,217.07,223.38,89115812
2023-09-12,TSLA,136.46,137.22,118.79,125.46,97689703
2023-09-13,AMZN,361.5,363.98,344.19,354.85,18974668
2023-09-14,MSFT,452.78,471.35,437.72,461.43,55884470
2023-09-15,GOOG,114.8,119.29,114.25,118.07,54861099
2023-09-16,MSFT,396.5,405.11,380.57,395.78,23827361
2023-09-17,TSLA,438.96,442.24,430.5,437.98,50435471
2023-09-18,TSLA,159.74,176.35,150.73,152.97,5950147
2023-09-19,GOOG,164.93,164.97,159.17,161.07,75763666
2023-09-20,AMZN,111.85,124.43,91.94,123.84,43591415
2023-09-21,AAPL,435.74,453.14,426.12,451.93,60973058
2023-09-22,TSLA,199.41,200.05,181.1,197.62,57329687
2023-09-23,AMZN,187.82,194.34,177.53,180.54,25880647
2023-09-24,AMZN,187.03,202.4,175.24,177.3,26671478
2023-09-25,GOOG,355.23,367.62,342.75,350.08,56173125
2023-09-26,GOOG,120.51,126.62,120.12,122.13,76472091
2023-09-27,AAPL,373.67,380.04,367.22,377.23,39375283
2023-09-28,TSLA,337.22,341.35,328.55,329.25,33601958
2023-09-29,AAPL,241.85,252.43,231.28,238.12,95481046
2023-09-30,AAPL,224.45,225.98,219.3,221.28,63044618
2023-10-01,TSLA,355.01,361.61,340.08,347.92,18866674
2023-10-02,AAPL,152.02,167.19,143.78,149.82,27488255
2023-10-03,MSFT,441.9,449.02,432.23,440.31,59812082
2023-10-04,AAPL,304.35,310.52,296.51,304.4,72853687
2023-10-05,AAPL,344.72,354.93,329.53,330.92,58468941
2023-10-06,TSLA,385.71,388.48,368.05,373.2,51661990
2023-10-07,AAPL,449.43,454.03,448.27,449.12,98519049
2023-10-08,AMZN,146.63,157.63,129.02,135.19,66900342
2023-10-09,TSLA,413.87,427.14,409.01,412.02,29684370
2023-10-10,AAPL,229.97,249.75,225.52,234.9,79357062
2023-10-11,TSLA,407.25,418.03,395.94,410.81,42138375
2023-10-12,AMZN,256.27,273.79,251.28,263.6,4645153
2023-10-13,GOOG,436.84,440.42,436.79,437.81,89132221
2023-10-14,MSFT,375.73,378.54,363.54,367.89,23559069
2023-10-15,TSLA,368.65,383.19,350.87,373.34,96419914
2023-10-16,MSFT,296.31,316.25,287.78,294.35,35019970
2023-10-17,TSLA,123.58,128.54,107.51,113.97,32895797
2023-10-18,TSLA,349.39,349.61,346.23,347.89,63640521
2023-10-19,AMZN,133.9,145.97,121.55,135.67,67799259
2023-10-20,AAPL,198.51,198.54,198.48,198.48,13194616
2023-10-21,MSFT,378.9,392.91,360.57,384.71,3421963
2023-10-22,AAPL,281.37,290.43,281.37,288.43,23603452
2023-10-23,AAPL,107.55,113.47,95.35,111.58,27681154
2023-10-24,MSFT,175.94,194.3,175.71,178.92,12489758
2023-10-25,AMZN,292.52,306.23,287.32,300.29,35502561
2023-10-26,AAPL,401.83,417.7,387.21,395.18,88638557
2023-10-27,GOOG,245.47,248.43,242.63,247.53,88760178
2023-10-28,MSFT,462.66,466.31,454.78,465.85,47335255
2023-10-29,MSFT,248.95,268.88,230.3,261.44,84378225
2023-10-30,GOOG,309.42,326.23,291.98,325.49,3717108
2023-10-31,GOOG,371.75,388.25,357.62,380.35,62707087
2023-11-01,MSFT,317.96,327.83,317.08,319.01,89400501
2023-11-02,AMZN,238.09,251.99,233.2,236.9,47724475
2023-11-03,GOOG,443.73,445.15,427.04,440.65,31797895
2023-11-04,AAPL,377.69,380.46,358.32,368.73,10736206
2023-11-05,TSLA,114.22,124.49,94.42,107.15,20260412
2023-11-06,AMZN,422.4,435.05,416.08,424.36,30374429
2023-11-07,AMZN,403.57,403.75,387.47,388.76,82401694
2023-11-08,TSLA,256.53,269.09,241.53,264.77,8806894
2023-11-09,AAPL,116.5,129.94,97.66,129.19,92484091
2023-11-10,TSLA,127.03,129.43,108.71,114.51,85509058
2023-11-11,AAPL,236.69,241.79,223.16,230.59,51762839
2023-11-12,GOOG,230.58,244.48,220.39,243.58,98792676
2023-11-13,GOOG,158.64,178.11,144.81,144.97,28931706
2023-11-14,AAPL,375.98,392.42,365.4,387.15,58683071
2023-11-15,AAPL,207.49,227.48,188.11,223.95,11796144
2023-11-16,TSLA,132.28,147.38,123.86,146.09,78941066
2023-11-17,AMZN,259.24,267.62,256.38,257.22,70204508
2023-11-18,AMZN,136.87,145.49,120.35,130.87,97944995
2023-11-19,AAPL,269.65,279.18,253.33,257.27,16939395
2023-11-20,TSLA,460.22,471.36,442.21,455.32,1716302
2023-11-21,AMZN,149.44,152.07,135.36,145.5,2434105
2023-11-22,AAPL,379.14,382.88,376.46,380.25,41184319
2023-11-23,MSFT,373.09,376.8,364.77,371.46,66402899
2023-11-24,AMZN,162.12,174.54,150.74,154.19,74884423
2023-11-25,MSFT,335.74,348.05,325.62,330.75,36175115
2023-11-26,MSFT,381.88,384.18,368.77,379.11,97453644
2023-11-27,AAPL,440.85,453.46,422.74,449.72,68315689
2023-11-28,MSFT,305.03,319.02,289.39,292.29,42259571
2023-11-29,GOOG,401.43,406.92,392.18,394.41,12568203
2023-11-30,TSLA,435.92,450.87,419.46,424.58,18703008
2023-12-01,MSFT,346.31,348.21,344.49,347.54,41261314
2023-12-02,GOOG,426.1,441.41,425.32,427.39,37738995
2023-12-03,GOOG,308.89,317.87,301.67,313.5,52321258
2023-12-04,AMZN,464.61,479.12,451.76,452.2,58196475
2023-12-05,TSLA,203.4,203.73,197.65,198.36,99096948
2023-12-06,GOOG,107.15,119.82,97.1,111.27,38687381
2023-12-07,AAPL,319.89,321.19,318.49,319.42,68411742
2023-12-08,TSLA,144.09,148.88,140.96,146.68,21157106
2023-12-09,AAPL,141.05,151.72,140.4,144.45,79197984
2023-12-10,MSFT,113.37,120.98,97.2,115.67,40467217
2023-12-11,AAPL,364.67,367.34,354.33,367.03,81483739
2023-12-12,AAPL,415.1,429.91,403.87,422.35,78954176
2023-12-13,TSLA,102.81,119.44,101.4,104.7,98804138
2023-12-14,GOOG,192.87,196.59,172.96,187.94,87597675
2023-12-15,GOOG,274.93,290.55,267.5,275.73,43181922
2023-12-16,TSLA,107.52,113.15,91.33,102.9,60093092
2023-12-17,AAPL,452.61,456.18,445.09,454.42,14095062
2023-12-18,GOOG,198.17,204.9,188.58,198.91,99392253
2023-12-19,AAPL,234.86,250.24,230.91,248.37,24989465
2023-12-20,MSFT,196.36,206.85,183.55,187.75,25314457
2023-12-21,AAPL,350.34,350.37,348.81,350.37,2924510
2023-12-22,TSLA,304.08,304.66,300.47,303.63,90718961
2023-12-23,TSLA,290.43,299.87,287.41,293.54,38298845
2023-12-24,TSLA,295.87,299.59,292.4,295.22,92407296
2023-12-25,GOOG,252.03,270.45,249.79,269.91,64483518
2023-12-26,TSLA,426.34,428.13,409.15,427.0,12444390
2023-12-27,AAPL,418.86,431.04,418.31,423.24,58775851
2023-12-28,TSLA,264.08,276.79,247.82,272.96,21787273
2023-12-29,MSFT,214.4,229.21,199.39,215.55,92240518
2023-12-30,MSFT,373.6,380.77,368.93,375.76,27945085
2023-12-31,AMZN,300.05,316.34,290.93,295.16,61567408
2023-01-01,TSLA,127.43,130.24,126.92,128.42,6709090
2023-01-02,MSFT,175.98,193.33,160.58,180.1,18956736
2023-01-03,AMZN,441.78,450.44,437.74,447.06,17344521
2023-01-04,TSLA,249.02,266.43,244.09,255.48,9684896
2023-01-05,GOOG,391.37,393.25,379.22,383.09,5041287
2023-01-06,AMZN,420.36,424.52,411.73,412.2,17368514
2023-01-07,AAPL,401.23,414.57,387.38,406.43,12874028
2023-01-08,MSFT,266.9,280.94,259.24,268.86,51513237
2023-01-09,AAPL,251.35,257.9,248.05,256.17,76428137
2023-01-10,TSLA,234.37,242.45,230.27,233.7,36745166
2023-01-11,GOOG,286.91,287.69,276.36,286.03,99771104
2023-01-12,AAPL,287.81,306.2,275.01,285.35,51414850
2023-01-13,MSFT,297.84,303.33,283.19,290.51,72594961
2023-01-14,AAPL,126.0,139.15,111.89,119.17,54747489
2023-01-15,TSLA,398.3,404.69,381.04,387.79,61366603
2023-01-16,AAPL,174.92,193.92,168.42,180.28,29805039
2023-01-17,AMZN,114.88,131.65,104.27,106.17,9463166
2023-01-18,GOOG,309.67,321.87,306.98,321.51,89260504
2023-01-19,MSFT,318.04,328.07,317.84,319.17,25627244
2023-01-20,MSFT,156.23,166.9,152.37,165.18,40603019
2023-01-21,MSFT,265.42,268.8,264.7,267.34,54171377
2023-01-22,AAPL,489.32,508.7,474.65,481.55,27830773
2023-01-23,MSFT,158.13,172.22,143.0,161.55,51808416
2023-01-24,GOOG,247.04,254.02,237.5,248.66,77687809
2023-01-25,AAPL,124.51,130.33,113.95,128.96,50326974
2023-01-26,GOOG,277.51,280.88,264.78,271.87,64880839
2023-01-27,GOOG,358.65,377.23,356.08,364.78,62296258
2023-01-28,MSFT,148.47,151.29,143.92,151.02,49835270
2023-01-29,AAPL,314.72,324.31,305.19,314.74,64998456
2023-01-30,AAPL,223.56,239.72,210.99,226.58,98386409
2023-01-31,TSLA,266.01,271.67,248.68,263.61,26339980
2023-02-01,AMZN,360.13,363.34,342.97,356.18,14154899
2023-02-02,AAPL,383.23,392.35,380.05,389.15,66895805
2023-02-03,AMZN,383.05,386.14,371.82,373.98,12046927
2023-02-04,TSLA,400.69,419.46,397.94,398.12,35396239
2023-02-05,AAPL,158.12,177.59,145.93,152.17,65631117
2023-02-06,AMZN,470.41,483.59,460.9,471.56,59131456
2023-02-07,MSFT,295.45,302.99,275.66,302.02,57341361
2023-02-08,AMZN,182.49,196.39,162.98,177.01,82838124
2023-02-09,AMZN,462.51,465.01,443.17,459.22,61769828
2023-02-10,TSLA,490.06,500.87,487.31,492.93,79333574
2023-02-11,AAPL,350.48,354.11,337.29,352.11,11059750
2023-02-12,AMZN,166.98,182.07,158.78,176.87,22445611
2023-02-13,AMZN,143.58,146.23,143.55,143.79,46239389
2023-02-14,AMZN,342.86,355.14,342.53,348.37,64359950
2023-02-15,AMZN,202.3,214.89,191.05,191.43,97175322
2023-02-16,MSFT,435.24,444.46,417.45,427.0,52059316
2023-02-17,TSLA,373.88,393.75,360.55,377.54,81421264
2023-02-18,TSLA,290.08,293.63,273.97,291.64,31334865
2023-02-19,MSFT,110.21,110.35,100.21,101.3,96334039
2023-02-20,AMZN,362.9,367.06,346.61,366.51,73364661
2023-02-21,AMZN,429.77,436.85,427.12,433.29,15774751
2023-02-22,AMZN,345.33,365.01,337.83,361.34,23355140
2023-02-23,GOOG,320.48,337.8,315.89,326.82,8972034
2023-02-24,TSLA,403.88,421.39,391.89,402.84,59549162
2023-02-25,TSLA,350.97,370.59,332.13,355.67,43421677
2023-02-26,AMZN,366.25,382.35,353.7,381.09,77697188
2023-02-27,TSLA,127.79,144.51,113.66,130.65,97558515
2023-02-28,AAPL,486.39,497.69,473.33,480.9,69965510
2023-03-01,AAPL,228.74,229.9,223.26,226.15,87197681
2023-03-02,MSFT,303.78,310.86,303.28,304.01,36891380
2023-03-03,MSFT,402.5,416.28,402.06,408.85,86717730
2023-03-04,AAPL,410.79,418.6,396.09,402.31,90986393
2023-03-05,MSFT,175.46,183.84,161.77,171.08,73653041
2023-03-06,MSFT,327.61,336.46,325.16,333.06,8389548
2023-03-07,MSFT,155.91,172.48,137.91,167.06,5622949
2023-03-08,GOOG,378.94,387.02,363.07,386.24,6842606
2023-03-09,AMZN,352.66,363.44,334.11,343.85,54113498
2023-03-10,AAPL,421.04,430.62,405.35,413.29,89013360
2023-03-11,GOOG,300.37,302.76,284.69,299.29,1425641
2023-03-12,GOOG,369.7,378.97,360.42,364.66,28956338
2023-03-13,AMZN,173.04,189.27,159.79,175.47,36664940
2023-03-14,AMZN,314.77,333.63,300.96,327.27,40516348
2023-03-15,AMZN,418.88,436.3,411.92,434.26,97932086
2023-03-16,MSFT,446.28,460.26,431.46,451.8,5431658
2023-03-17,GOOG,267.82,275.4,260.25,267.62,69605227
2023-03-18,GOOG,396.97,404.0,389.52,397.37,95263527
2023-03-19,MSFT,263.15,278.28,263.13,271.44,33130621
2023-03-20,AAPL,154.52,166.14,144.48,152.2,40226862
2023-03-21,AMZN,343.06,351.69,323.58,337.39,14004216
2023-03-22,AMZN,452.3,464.45,436.44,457.27,79904759
2023-03-23,GOOG,337.2,343.99,328.14,330.37,34836239
2023-03-24,AMZN,332.77,342.73,325.56,326.12,5192413
2023-03-25,GOOG,303.01,316.27,300.9,301.68,63976459
2023-03-26,MSFT,326.58,334.1,308.33,333.1,86066845
2023-03-27,MSFT,112.31,126.82,96.87,101.46,27052677
2023-03-28,AMZN,351.49,368.14,340.43,357.24,4643183
2023-03-29,AMZN,482.55,495.0,470.68,493.93,65685872
2023-03-30,TSLA,221.6,237.72,221.44,227.74,48874763
2023-03-31,AMZN,389.62,399.2,384.84,396.74,78629926
2023-04-01,MSFT,206.92,218.74,195.35,218.22,62104473
2023-04-02,TSLA,158.08,160.26,150.99,158.85,75390321
2023-04-03,GOOG,229.62,239.06,226.04,230.34,91377388
2023-04-04,AAPL,376.61,378.93,368.55,375.54,33273228
2023-04-05,MSFT,110.3,125.7,104.27,120.42,98415794
2023-04-06,MSFT,164.75,184.09,156.21,183.4,29847896
2023-04-07,AMZN,104.01,110.92,99.91,100.99,84178091
2023-04-08,GOOG,155.33,159.11,153.29,157.11,2149073
2023-04-09,AMZN,197.54,206.53,193.25,195.92,68709499
2023-04-10,TSLA,282.52,285.06,273.33,283.64,78062146
2023-04-11,TSLA,486.13,493.98,483.51,491.39,45828808
2023-04-12,TSLA,351.62,364.74,345.62,346.18,57509437
2023-04-13,AMZN,228.92,234.07,216.63,216.83,5239600
2023-04-14,MSFT,207.39,216.55,199.13,210.05,83026007
2023-04-15,AMZN,484.33,485.66,482.45,483.86,82589072
2023-04-16,GOOG,269.76,272.9,264.98,272.75,11353143
2023-04-17,MSFT,249.09,266.15,236.68,249.21,10022509
2023-04-18,TSLA,447.27,452.45,436.08,451.35,8352068
2023-04-19,AAPL,316.41,320.36,306.21,311.27,17503630
2023-04-20,MSFT,331.39,348.9,319.67,333.66,67326595
2023-04-21,GOOG,458.81,470.14,456.12,468.79,34984450
2023-04-22,AAPL,312.01,323.29,296.18,298.74,20131653
2023-04-23,GOOG,401.05,414.74,392.84,396.55,45241108
2023-04-24,GOOG,351.96,364.92,350.08,351.75,26286613
2023-04-25,AMZN,291.04,308.37,290.08,291.03,31583573
2023-04-26,TSLA,440.4,455.15,422.07,423.14,76445168
2023-04-27,GOOG,403.27,415.34,398.89,399.03,90608179
2023-04-28,MSFT,448.83,448.99,442.14,444.37,18992553
2023-04-29,AAPL,478.05,496.78,468.51,494.0,21511806
2023-04-30,GOOG,406.11,412.76,391.83,409.88,67173514
2023-05-01,AMZN,478.34,484.01,465.68,479.17,68114242
2023-05-02,AAPL,405.85,418.51,395.34,399.63,68900130
2023-05-03,TSLA,449.12,455.35,436.39,441.39,5736059
2023-05-04,AMZN,373.22,378.74,370.14,375.72,81829970
2023-05-05,AAPL,262.7,263.81,255.08,262.89,42954015
2023-05-06,TSLA,126.64,126.85,121.55,126.7,28936118
2023-05-07,MSFT,235.15,247.47,233.55,234.02,13147838
2023-05-08,TSLA,247.13,252.6,228.62,229.58,46281669
2023-05-09,AAPL,128.92,133.88,128.6,132.68,14080768
2023-05-10,GOOG,346.67,352.14,331.05,344.46,68435536
2023-05-11,GOOG,231.48,246.81,219.82,222.25,6233590
2023-05-12,MSFT,313.76,318.27,295.47,298.69,72619245
2023-05-13,GOOG,387.43,397.86,383.44,390.77,87964860
2023-05-14,TSLA,281.08,300.42,268.36,293.32,65198917
2023-05-15,AAPL,226.79,227.34,218.02,226.46,98759813
2023-05-16,AAPL,106.77,116.36,91.68,94.37,9161309
2023-05-17,GOOG,427.49,435.86,425.23,429.01,37489336
2023-05-18,GOOG,334.02,338.77,330.86,337.45,93809234
2023-05-19,AMZN,221.78,240.01,215.35,226.58,8521295
2023-05-20,AMZN,233.94,240.13,231.34,239.05,82322034
2023-05-21,MSFT,118.27,120.44,109.06,109.67,37259031
2023-05-22,AAPL,205.4,217.84,197.52,209.65,35440625
2023-05-23,AMZN,319.18,335.93,310.65,317.34,49243913
2023-05-24,GOOG,377.69,391.16,359.86,361.06,92576223
2023-05-25,MSFT,119.84,122.26,111.21,113.14,26704670
2023-05-26,GOOG,161.46,173.19,153.52,155.06,83656281
2023-05-27,AAPL,202.88,214.83,183.28,191.84,89686398
2023-05-28,MSFT,345.15,361.56,336.84,346.04,7568789
2023-05-29,AMZN,119.67,137.25,115.67,124.41,62801847
2023-05-30,TSLA,186.45,190.03,172.21,175.76,52864255
2023-05-31,GOOG,164.48,176.48,156.57,167.15,55772308
2023-06-01,AMZN,183.43,186.38,172.76,184.89,67796082
2023-06-02,TSLA,442.83,454.6,442.7,443.92,90950177
2023-06-03,GOOG,223.67,230.08,216.29,221.97,64510074
2023-06-04,MSFT,194.45,210.7,191.29,205.37,89078567
2023-06-05,GOOG,349.66,363.59,336.11,351.53,29095121
2023-06-06,TSLA,215.52,232.55,208.45,228.61,38022910
2023-06-07,GOOG,201.84,208.08,197.32,205.09,77213278
2023-06-08,GOOG,376.44,377.37,359.16,367.05,46792881
2023-06-09,TSLA,470.29,471.85,464.63,465.49,98183027
2023-06-10,MSFT,221.57,231.46,214.19,230.36,12298229
2023-06-11,TSLA,160.32,179.69,143.55,144.14,79575348
2023-06-12,AAPL,446.5,453.72,433.15,444.97,25961312
2023-06-13,TSLA,229.26,239.02,210.88,213.53,72882372
2023-06-14,AAPL,181.02,182.14,166.15,166.98,66064206
2023-06-15,TSLA,129.65,141.63,119.99,135.47,72837490
2023-06-16,AAPL,134.56,144.88,116.37,137.39,84732537
2023-06-17,MSFT,318.36,322.53,304.33,305.56,9963179
2023-06-18,GOOG,184.52,195.85,181.99,183.56,29871381
2023-06-19,GOOG,346.2,356.86,345.49,347.93,19210675
2023-06-20,AAPL,414.93,427.05,412.71,420.67,42954511
2023-06-21,GOOG,263.96,276.89,251.06,269.64,89010123
2023-06-22,AAPL,427.25,431.6,418.53,430.32,73844182
2023-06-23,GOOG,456.97,457.25,439.67,453.5,5105549
2023-06-24,TSLA,397.9,407.2,384.63,386.75,88414213
2023-06-25,TSLA,193.51,211.88,186.01,210.63,22047497
2023-06-26,AAPL,188.61,207.08,184.46,184.87,30574294
2023-06-27,GOOG,244.38,255.61,225.96,242.06,87090327
2023-06-28,AMZN,107.43,125.17,99.91,105.23,86089590
2023-06-29,MSFT,357.92,361.67,357.54,358.71,4244238
2023-06-30,TSLA,365.89,370.92,351.34,369.91,45453557
2023-07-01,AMZN,247.73,262.52,234.55,245.2,25302291
2023-07-02,AAPL,428.47,440.54,414.22,438.35,47854704
2023-07-03,GOOG,259.16,269.39,244.14,259.92,92176395
2023-07-04,TSLA,488.86,490.65,479.33,481.34,86101241
2023-07-05,GOOG,302.43,321.56,284.38,295.03,67666553
2023-07-06,MSFT,188.84,202.03,180.75,193.41,28323934
2023-07-07,AAPL,167.43,180.09,149.82,155.69,70494789
2023-07-08,MSFT,189.21,197.58,178.17,182.79,16061727
2023-07-09,AAPL,361.63,369.45,344.82,363.96,84675385
2023-07-10,AMZN,120.05,132.99,115.46,118.36,36988279
2023-07-11,GOOG,369.2,384.54,367.36,384.35,32988190
2023-07-12,AMZN,284.98,289.22,269.94,277.58,71392104
2023-07-13,TSLA,300.09,315.5,282.31,313.06,63250977
2023-07-14,GOOG,473.46,489.52,456.98,467.54,4885106
2023-07-15,AMZN,424.04,443.52,415.44,440.0,89734624
2023-07-16,GOOG,473.83,480.72,458.36,459.67,67393968
2023-07-17,AMZN,217.57,223.22,206.18,212.91,62728404
2023-07-18,MSFT,352.44,369.25,341.07,342.64,89142205
2023-07-19,MSFT,451.46,455.05,433.28,434.14,1642023
2023-07-20,TSLA,117.54,118.63,114.83,116.39,38636291
2023-07-21,TSLA,312.21,314.83,303.25,307.1,46303942
2023-07-22,AAPL,222.41,227.13,218.2,222.84,81093125
2023-07-23,GOOG,245.07,248.69,232.33,240.3,10423645
2023-07-24,GOOG,391.75,396.94,375.44,396.66,94482604
2023-07-25,AAPL,385.05,390.47,378.98,387.65,61767157
2023-07-26,GOOG,460.28,464.22,445.8,452.26,58993915
2023-07-27,GOOG,443.89,457.5,428.97,436.2,57847900
2023-07-28,AAPL,247.74,259.69,236.78,252.92,87797008
2023-07-29,GOOG,476.95,486.75,462.37,466.6,66859306
2023-07-30,MSFT,115.26,125.4,97.85,117.5,53150860
2023-07-31,TSLA,200.74,217.06,184.24,204.26,82568486
2023-08-01,MSFT,118.82,121.56,118.77,119.97,64355452
2023-08-02,TSLA,259.38,271.81,255.14,263.49,32157413
2023-08-03,MSFT,298.15,310.11,291.69,303.84,34684694
2023-08-04,MSFT,492.54,492.71,476.59,492.47,10643897
2023-08-05,MSFT,390.61,405.66,371.89,391.14,9598881
2023-08-06,TSLA,324.12,333.0,316.53,322.54,20523791
2023-08-07,MSFT,352.49,357.96,338.91,357.06,57033957
2023-08-08,AAPL,345.23,361.63,330.21,333.91,86497770
2023-08-09,AMZN,319.76,329.58,304.85,327.23,99488558
2023-08-10,GOOG,204.8,222.9,195.59,212.07,93672423
2023-08-11,MSFT,187.27,189.27,184.26,184.74,26349065
2023-08-12,TSLA,375.88,392.26,366.87,375.82,58438507
2023-08-13,AMZN,224.93,235.4,224.32,224.82,77628970
2023-08-14,GOOG,351.94,361.2,338.68,343.62,74961493
2023-08-15,TSLA,158.42,168.81,144.1,149.52,15100876
2023-08-16,AAPL,121.95,122.18,108.6,119.3,3489614
2023-08-17,AMZN,493.82,495.39,488.15,489.94,36762631
2023-08-18,AMZN,350.98,364.15,337.61,358.9,55112852
2023-08-19,MSFT,104.37,105.18,99.04,99.78,50983058
2023-08-20,AMZN,358.87,361.3,358.3,360.57,70981683
2023-08-21,AMZN,241.84,242.22,226.55,231.46,90254636
2023-08-22,GOOG,130.28,139.37,111.03,127.05,41844739
2023-08-23,GOOG,300.61,304.4,294.71,300.98,71095593
2023-08-24,MSFT,397.34,412.23,391.4,404.84,22413457
2023-08-25,AAPL,164.94,177.24,162.85,176.96,40621708
2023-08-26,MSFT,417.28,417.68,404.9,415.93,36001200
2023-08-27,TSLA,255.21,263.11,249.78,253.92,27953241
2023-08-28,AAPL,109.44,129.38,93.86,120.31,68305336
2023-08-29,AAPL,270.58,287.31,261.26,279.56,16631781
2023-08-30,AAPL,204.96,211.81,203.2,211.49,4828391
2023-08-31,MSFT,328.58,333.43,328.23,332.69,79173761
2023-09-01,AMZN,177.03,178.17,171.31,174.39,57499401
2023-09-02,AMZN,154.71,157.24,152.34,156.36,91492051
2023-09-03,GOOG,300.03,310.77,294.01,294.34,82655041
2023-09-04,AMZN,220.54,233.57,210.6,218.74,78643053
2023-09-05,AAPL,471.54,483.38,461.28,466.78,12968820
2023-09-06,AMZN,247.68,252.45,231.05,239.31,30957564
2023-09-07,TSLA,221.6,235.23,219.45,229.04,86231073
2023-09-08,AMZN,492.74,495.31,482.65,486.44,91202241
2023-09-09,AMZN,443.13,446.08,423.52,443.96,72476137
2023-09-10,GOOG,420.32,434.67,402.47,406.18,34431158
2023-09-11,AMZN,101.3,119.77,100.67,102.41,1946509
2023-09-12,MSFT,461.61,467.55,448.13,450.5,44325215
